train_number,station_code,third_ac,zone,chair_car,first_class,sleeper,second_ac,type,first_ac,distance,duration,month,month_3,month_6,year,week,train_delay_level,station_delay_level
12398,SSM,1,ER,0,0,1,1,SF,0,990.0,15.666666686534882,187,216,181,138,219,10,8
12801,SSM,1,ECoR,0,0,1,1,SF,0,1863.0,31.0,31,51,47,37,40,0,8
12802,SSM,1,ECoR,0,0,1,1,SF,0,1863.0,31.0,93,147,129,86,112,7,8
12815,SSM,1,SER,0,0,1,1,SF,0,1804.0,30.08333333581686,19,31,32,25,35,0,8
12816,SSM,1,SER,0,0,1,1,SF,0,1794.0,29.91666668653488,206,196,176,143,241,10,8
12817,SSM,1,SER,0,0,1,1,SF,0,1300.0,23.16666667163372,35,40,36,30,35,16,8
12818,SSM,1,SER,0,0,1,1,SF,0,1303.0,20.83333331346512,130,188,162,117,222,10,8
12987,SSM,1,WR,0,0,1,1,SF,0,1642.0,27.41666665673256,15,34,35,23,15,8,8
12988,SSM,1,NWR,0,0,1,1,SF,0,1642.0,27.16666667163372,83,102,90,57,124,8,8
11045,DOS,1,CR,0,0,1,0,Exp,0,2968.0,60.25,141,127,106,106,283,12,8
11046,DOS,1,CR,0,0,1,0,Exp,0,2968.0,62.25,23,24,22,14,14,3,8
12175,DOS,1,CR,0,0,1,1,SF,0,1303.0,23.58333331346512,6,16,13,12,9,0,8
12176,DOS,1,CR,0,0,1,1,SF,0,1303.0,23.66666668653488,51,51,51,44,69,0,8
12177,DOS,1,NCR,0,0,1,1,SF,0,1475.0,26.75,11,47,30,19,20,8,8
12307,DOS,1,ER,0,0,1,1,SF,0,1814.0,30.5,17,24,20,16,12,8,8
12308,DOS,1,ER,0,0,1,1,SF,0,1814.0,31.5,202,224,192,151,283,7,8
12311,DOS,1,ER,0,0,1,1,SF,1,1743.0,32.83333331346512,20,37,32,27,21,1,8
12312,DOS,1,ER,0,0,1,1,SF,1,1743.0,31.58333331346512,125,113,95,72,185,12,8
12381,DOS,1,ER,0,0,1,1,SF,1,1446.0,23.0,18,26,23,21,20,0,8
12382,DOS,1,ER,0,0,1,1,SF,1,1446.0,24.41666665673256,45,83,78,58,95,8,8
12389,DOS,1,ER,0,0,1,1,SF,0,2346.0,39.0,23,22,22,18,15,7,8
12390,DOS,1,ER,0,0,1,1,SF,0,2346.0,38.16666667163372,78,57,47,53,105,12,8
12397,DOS,1,ER,0,0,1,1,SF,0,990.0,14.5,18,19,18,13,17,12,8
12398,DOS,1,ER,0,0,1,1,SF,0,990.0,15.666666686534882,193,223,189,144,223,10,8
12801,DOS,1,ECoR,0,0,1,1,SF,0,1863.0,31.0,28,47,41,32,36,0,8
12802,DOS,1,ECoR,0,0,1,1,SF,0,1863.0,31.0,96,150,133,89,114,7,8
12815,DOS,1,SER,0,0,1,1,SF,0,1804.0,30.08333333581686,16,27,28,20,33,0,8
12816,DOS,1,SER,0,0,1,1,SF,0,1794.0,29.91666668653488,206,196,176,145,243,10,8
12817,DOS,1,SER,0,0,1,1,SF,0,1300.0,23.16666667163372,23,31,28,21,27,16,8
12818,DOS,1,SER,0,0,1,1,SF,0,1303.0,20.83333331346512,132,191,165,119,226,10,8
12987,DOS,1,WR,0,0,1,1,SF,0,1642.0,27.41666665673256,14,31,31,20,14,8,8
12988,DOS,1,NWR,0,0,1,1,SF,0,1642.0,27.16666667163372,87,109,98,62,128,8,8
11045,AUBR,1,CR,0,0,1,0,Exp,0,2968.0,60.25,149,138,116,113,281,12,8
11046,AUBR,1,CR,0,0,1,0,Exp,0,2968.0,62.25,13,15,14,9,8,3,8
12307,AUBR,1,ER,0,0,1,1,SF,0,1814.0,30.5,16,20,17,15,12,8,8
12308,AUBR,1,ER,0,0,1,1,SF,0,1814.0,31.5,202,225,193,154,283,7,8
12381,AUBR,1,ER,0,0,1,1,SF,1,1446.0,23.0,16,24,22,20,21,0,8
12382,AUBR,1,ER,0,0,1,1,SF,1,1446.0,24.41666665673256,46,85,80,61,97,8,8
12397,AUBR,1,ER,0,0,1,1,SF,0,990.0,14.5,13,15,13,11,16,12,8
12398,AUBR,1,ER,0,0,1,1,SF,0,990.0,15.666666686534882,194,226,192,150,223,10,8
12801,AUBR,1,ECoR,0,0,1,1,SF,0,1863.0,31.0,23,41,30,25,33,0,8
12802,AUBR,1,ECoR,0,0,1,1,SF,0,1863.0,31.0,94,149,132,89,110,7,8
12817,AUBR,1,SER,0,0,1,1,SF,0,1300.0,23.16666667163372,19,27,22,17,23,16,8
12818,AUBR,1,SER,0,0,1,1,SF,0,1303.0,20.83333331346512,132,193,167,121,226,10,8
11045,GAYA,1,CR,0,0,1,0,Exp,0,2968.0,60.25,102,97,72,65,214,12,0
11046,GAYA,1,CR,0,0,1,0,Exp,0,2968.0,62.25,1,4,3,2,0,3,0
12175,GAYA,1,CR,0,0,1,1,SF,0,1303.0,23.58333331346512,0,1,2,4,0,0,0
12176,GAYA,1,CR,0,0,1,1,SF,0,1303.0,23.66666668653488,39,46,43,33,56,0,0
12177,GAYA,1,NCR,0,0,1,1,SF,0,1475.0,26.75,0,38,23,13,1,8,0
12259,GAYA,1,ER,0,0,0,1,Drnt,1,1453.0,16.33333334326744,8,7,7,7,5,8,0
12260,GAYA,1,ER,0,0,0,1,Drnt,1,1453.0,16.33333334326744,180,147,147,147,245,3,0
12301,GAYA,1,ER,0,0,0,1,Raj,1,1447.0,17.0,3,6,7,9,2,16,0
12302,GAYA,1,ER,0,0,0,1,Raj,1,1447.0,16.91666668653488,34,127,103,67,25,8,0
12307,GAYA,1,ER,0,0,1,1,SF,0,1814.0,30.5,9,9,9,10,5,8,0
12308,GAYA,1,ER,0,0,1,1,SF,0,1814.0,31.5,188,213,180,140,271,7,0
12311,GAYA,1,ER,0,0,1,1,SF,1,1743.0,32.83333331346512,9,21,19,18,8,1,0
12312,GAYA,1,ER,0,0,1,1,SF,1,1743.0,31.58333331346512,124,115,97,73,187,12,0
12313,GAYA,1,ER,0,0,0,1,Raj,1,1454.0,17.5,2,7,7,7,0,4,0
12314,GAYA,1,ER,0,0,0,1,Raj,1,1454.0,17.75,33,132,102,64,24,8,0
12357,GAYA,1,ER,0,0,1,1,SF,0,1812.0,28.33333334326744,16,16,32,19,2,10,0
12358,GAYA,1,ER,0,0,1,1,SF,0,1812.0,29.0,114,114,145,127,177,8,0
12365,GAYA,0,ER,1,0,0,0,JShtb,0,411.0,7.666666686534882,1,3,9,11,1,4,0
12366,GAYA,0,ER,1,0,0,0,JShtb,0,411.0,7.833333313465118,7,6,20,15,2,4,0
12379,GAYA,1,ER,0,0,1,1,SF,0,1894.0,30.5,1,36,34,22,1,3,0
12380,GAYA,1,ER,0,0,1,1,SF,0,1894.0,30.58333331346512,70,198,159,142,2,3,0
12381,GAYA,1,ER,0,0,1,1,SF,1,1446.0,23.0,2,10,10,12,4,0,0
12382,GAYA,1,ER,0,0,1,1,SF,1,1446.0,24.41666665673256,39,79,75,52,87,8,0
12389,GAYA,1,ER,0,0,1,1,SF,0,2346.0,39.0,1,1,1,1,1,7,0
12390,GAYA,1,ER,0,0,1,1,SF,0,2346.0,38.16666667163372,42,25,12,17,74,12,0
12397,GAYA,1,ER,0,0,1,1,SF,0,990.0,14.5,1,2,3,5,2,12,0
12398,GAYA,1,ER,0,0,1,1,SF,0,990.0,15.666666686534882,157,189,157,114,180,10,0
12495,GAYA,1,NR,0,0,1,1,SF,0,1873.0,31.75,92,111,75,57,34,0,0
12496,GAYA,1,NR,0,0,1,1,SF,0,1885.0,31.0,2,23,21,15,3,8,0
12801,GAYA,1,ECoR,0,0,1,1,SF,0,1863.0,31.0,5,23,15,16,17,0,0
12802,GAYA,1,ECoR,0,0,1,1,SF,0,1863.0,31.0,89,144,128,84,110,7,0
12815,GAYA,1,SER,0,0,1,1,SF,0,1804.0,30.08333333581686,9,11,14,13,24,0,0
12816,GAYA,1,SER,0,0,1,1,SF,0,1794.0,29.91666668653488,190,185,166,135,226,10,0
12817,GAYA,1,SER,0,0,1,1,SF,0,1300.0,23.16666667163372,2,5,5,6,2,16,0
12818,GAYA,1,SER,0,0,1,1,SF,0,1303.0,20.83333331346512,115,178,153,110,207,10,0
12987,GAYA,1,WR,0,0,1,1,SF,0,1642.0,27.41666665673256,5,17,21,15,2,8,0
12988,GAYA,1,NWR,0,0,1,1,SF,0,1642.0,27.16666667163372,67,90,80,51,106,8,0
11045,KQR,1,CR,0,0,1,0,Exp,0,2968.0,60.25,109,91,63,54,198,12,0
11046,KQR,1,CR,0,0,1,0,Exp,0,2968.0,62.25,15,17,16,15,12,3,0
12175,KQR,1,CR,0,0,1,1,SF,0,1303.0,23.58333331346512,8,13,14,15,8,0,0
12176,KQR,1,CR,0,0,1,1,SF,0,1303.0,23.66666668653488,45,45,42,33,66,0,0
12177,KQR,1,NCR,0,0,1,1,SF,0,1475.0,26.75,20,55,41,27,26,8,0
12307,KQR,1,ER,0,0,1,1,SF,0,1814.0,30.5,14,16,16,18,7,8,0
12308,KQR,1,ER,0,0,1,1,SF,0,1814.0,31.5,189,215,183,139,278,7,0
12311,KQR,1,ER,0,0,1,1,SF,1,1743.0,32.83333331346512,16,29,29,26,12,1,0
12312,KQR,1,ER,0,0,1,1,SF,1,1743.0,31.58333331346512,122,111,96,72,192,12,0
12365,KQR,0,ER,1,0,0,0,JShtb,0,411.0,7.666666686534882,9,9,16,16,10,4,0
12366,KQR,0,ER,1,0,0,0,JShtb,0,411.0,7.833333313465118,22,20,25,21,17,4,0
12381,KQR,1,ER,0,0,1,1,SF,1,1446.0,23.0,11,20,22,21,11,0,0
12382,KQR,1,ER,0,0,1,1,SF,1,1446.0,24.41666665673256,40,76,73,50,92,8,0
12495,KQR,1,NR,0,0,1,1,SF,0,1873.0,31.75,74,96,60,39,30,0,0
12496,KQR,1,NR,0,0,1,1,SF,0,1885.0,31.0,5,30,25,18,0,8,0
12801,KQR,1,ECoR,0,0,1,1,SF,0,1863.0,31.0,26,42,32,32,41,0,0
12802,KQR,1,ECoR,0,0,1,1,SF,0,1863.0,31.0,89,144,130,84,112,7,0
12815,KQR,1,SER,0,0,1,1,SF,0,1804.0,30.08333333581686,26,29,29,26,39,0,0
12816,KQR,1,SER,0,0,1,1,SF,0,1794.0,29.91666668653488,194,189,169,133,239,10,0
12817,KQR,1,SER,0,0,1,1,SF,0,1300.0,23.16666667163372,27,30,28,29,21,16,0
12818,KQR,1,SER,0,0,1,1,SF,0,1303.0,20.83333331346512,113,177,153,109,209,10,0
12825,KQR,1,SER,0,0,1,1,SKr,0,1306.0,21.16666667163372,15,21,15,14,17,16,0
12826,KQR,1,SER,0,0,1,1,SKr,0,1309.0,21.75,206,178,182,142,294,10,0
12987,KQR,1,WR,0,0,1,1,SF,0,1642.0,27.41666665673256,12,25,28,23,7,8,0
12988,KQR,1,NWR,0,0,1,1,SF,0,1642.0,27.16666667163372,69,92,83,50,110,8,0
11045,PNME,1,CR,0,0,1,0,Exp,0,2968.0,60.25,119,98,68,61,204,12,0
11046,PNME,1,CR,0,0,1,0,Exp,0,2968.0,62.25,3,4,4,4,2,3,0
12175,PNME,1,CR,0,0,1,1,SF,0,1303.0,23.58333331346512,1,3,5,6,2,0,0
12176,PNME,1,CR,0,0,1,1,SF,0,1303.0,23.66666668653488,56,56,52,43,79,0,0
12177,PNME,1,NCR,0,0,1,1,SF,0,1475.0,26.75,11,44,30,17,23,8,0
12301,PNME,1,ER,0,0,0,1,Raj,1,1447.0,17.0,5,7,9,7,1,16,0
12302,PNME,1,ER,0,0,0,1,Raj,1,1447.0,16.91666668653488,48,135,109,71,41,8,0
12307,PNME,1,ER,0,0,1,1,SF,0,1814.0,30.5,4,9,8,10,3,8,0
12308,PNME,1,ER,0,0,1,1,SF,0,1814.0,31.5,202,227,195,147,292,7,0
12311,PNME,1,ER,0,0,1,1,SF,1,1743.0,32.83333331346512,6,20,19,17,6,1,0
12312,PNME,1,ER,0,0,1,1,SF,1,1743.0,31.58333331346512,126,115,98,77,198,12,0
12357,PNME,1,ER,0,0,1,1,SF,0,1812.0,28.33333334326744,10,9,21,16,3,10,0
12358,PNME,1,ER,0,0,1,1,SF,0,1812.0,29.0,127,127,158,132,192,8,0
12365,PNME,0,ER,1,0,0,0,JShtb,0,411.0,7.666666686534882,17,16,23,20,19,4,0
12366,PNME,0,ER,1,0,0,0,JShtb,0,411.0,7.833333313465118,12,12,15,15,8,4,0
12381,PNME,1,ER,0,0,1,1,SF,1,1446.0,23.0,3,10,12,13,1,0,0
12382,PNME,1,ER,0,0,1,1,SF,1,1446.0,24.41666665673256,49,82,78,55,100,8,0
12801,PNME,1,ECoR,0,0,1,1,SF,0,1863.0,31.0,18,33,23,23,34,0,0
12802,PNME,1,ECoR,0,0,1,1,SF,0,1863.0,31.0,102,154,140,91,120,7,0
12815,PNME,1,SER,0,0,1,1,SF,0,1804.0,30.08333333581686,13,16,16,14,25,0,0
12816,PNME,1,SER,0,0,1,1,SF,0,1794.0,29.91666668653488,187,179,159,120,230,10,0
12987,PNME,1,WR,0,0,1,1,SF,0,1642.0,27.41666665673256,2,17,20,16,1,8,0
12988,PNME,1,NWR,0,0,1,1,SF,0,1642.0,27.16666667163372,70,93,83,52,113,8,0
11045,DHN,1,CR,0,0,1,0,Exp,0,2968.0,60.25,70,48,23,21,158,12,3
11046,DHN,1,CR,0,0,1,0,Exp,0,2968.0,62.25,1,1,1,1,0,3,3
11447,DHN,1,WCR,0,0,1,1,Exp,0,1152.0,27.75,210,275,256,163,217,11,3
11448,DHN,1,WCR,0,0,1,1,Exp,0,1152.0,25.25,4,8,14,15,2,8,3
12019,DHN,0,ER,1,0,0,0,Shtb,1,423.0,7.08333333581686,3,3,5,5,1,4,3
12020,DHN,0,ER,1,0,0,0,Shtb,1,423.0,7.416666656732559,5,6,7,5,2,4,3
12175,DHN,1,CR,0,0,1,1,SF,0,1303.0,23.58333331346512,0,2,4,4,0,0,3
12176,DHN,1,CR,0,0,1,1,SF,0,1303.0,23.66666668653488,38,41,37,30,65,0,3
12177,DHN,1,NCR,0,0,1,1,SF,0,1475.0,26.75,10,41,28,15,13,8,3
12259,DHN,1,ER,0,0,0,1,Drnt,1,1453.0,16.33333334326744,1,2,6,8,0,8,3
12260,DHN,1,ER,0,0,0,1,Drnt,1,1453.0,16.33333334326744,186,193,172,119,252,3,3
12301,DHN,1,ER,0,0,0,1,Raj,1,1447.0,17.0,2,4,7,8,1,16,3
12302,DHN,1,ER,0,0,0,1,Raj,1,1447.0,16.91666668653488,32,118,92,57,23,8,3
12307,DHN,1,ER,0,0,1,1,SF,0,1814.0,30.5,1,5,4,8,2,8,3
12308,DHN,1,ER,0,0,1,1,SF,0,1814.0,31.5,181,209,175,131,273,7,3
12311,DHN,1,ER,0,0,1,1,SF,1,1743.0,32.83333331346512,3,17,16,16,3,1,3
12312,DHN,1,ER,0,0,1,1,SF,1,1743.0,31.58333331346512,103,94,77,54,171,12,3
12313,DHN,1,ER,0,0,0,1,Raj,1,1454.0,17.5,1,5,7,8,0,4,3
12314,DHN,1,ER,0,0,0,1,Raj,1,1454.0,17.75,32,124,94,56,26,8,3
12357,DHN,1,ER,0,0,1,1,SF,0,1812.0,28.33333334326744,7,8,21,15,1,10,3
12358,DHN,1,ER,0,0,1,1,SF,0,1812.0,29.0,113,113,144,123,178,8,3
12379,DHN,1,ER,0,0,1,1,SF,0,1894.0,30.5,1,36,36,25,0,3,3
12380,DHN,1,ER,0,0,1,1,SF,0,1894.0,30.58333331346512,63,187,143,130,3,3,3
12381,DHN,1,ER,0,0,1,1,SF,1,1446.0,23.0,0,8,10,11,0,0,3
12382,DHN,1,ER,0,0,1,1,SF,1,1446.0,24.41666665673256,34,70,67,45,89,8,3
12495,DHN,1,NR,0,0,1,1,SF,0,1873.0,31.75,58,79,44,26,1,0,3
12496,DHN,1,NR,0,0,1,1,SF,0,1885.0,31.0,1,22,19,15,0,8,3
12987,DHN,1,WR,0,0,1,1,SF,0,1642.0,27.41666665673256,1,15,19,15,0,8,3
12988,DHN,1,NWR,0,0,1,1,SF,0,1642.0,27.16666667163372,64,88,78,47,106,8,3
11049,ADI,1,CR,0,0,1,1,Exp,0,961.0,19.91666668653488,5,3,5,4,1,16,5
11050,ADI,1,CR,0,0,1,1,Exp,0,961.0,18.91666668653488,9,11,3,3,8,4,5
11087,ADI,1,CR,0,0,1,1,Exp,0,1066.0,22.33333334326744,21,49,31,25,53,16,5
11088,ADI,1,CR,0,0,1,1,Exp,0,1066.0,20.83333331346512,7,12,15,14,11,4,5
11089,ADI,1,CR,0,0,1,1,Exp,0,1094.0,23.25,79,54,41,38,9,12,5
11090,ADI,1,CR,0,0,1,1,Exp,0,1094.0,21.75,14,28,25,16,17,16,5
11091,ADI,1,CR,0,0,1,1,Exp,0,993.0,20.75,36,27,27,23,20,16,5
11092,ADI,1,CR,0,0,1,1,Exp,0,993.0,19.5,9,9,33,20,2,16,5
12215,ADI,1,NR,0,0,0,0,GR,0,1431.0,22.83333331346512,18,28,21,22,4,4,5
12216,ADI,1,NR,0,0,0,0,GR,0,1431.0,23.41666665673256,17,27,35,27,16,4,5
12267,ADI,1,WR,0,0,0,1,Drnt,1,491.0,6.583333313465118,22,17,19,13,15,4,5
12268,ADI,1,WR,0,0,0,1,Drnt,1,491.0,6.5,9,11,13,12,8,4,5
12489,ADI,1,NWR,0,0,1,1,SF,0,1245.0,22.41666665673256,13,22,16,22,31,16,5
12490,ADI,1,NWR,0,0,1,1,SF,0,1245.0,22.58333331346512,33,32,35,29,21,0,5
12655,ADI,1,SR,0,0,1,1,SF,1,1893.0,33.58333331346512,32,45,31,22,59,3,5
12656,ADI,1,SR,0,0,1,1,SF,1,1893.0,33.58333331346512,21,65,53,33,83,0,5
12833,ADI,1,SER,0,0,1,1,SF,0,2087.0,37.58333331346512,5,12,18,24,1,3,5
12834,ADI,1,SER,0,0,1,1,SF,0,2087.0,37.5,143,164,203,198,169,15,5
12843,ADI,1,ECoR,0,0,1,1,SF,0,2130.0,37.91666668653488,80,94,77,72,74,8,5
12844,ADI,1,SER,0,0,1,1,SF,0,2130.0,38.83333331346512,25,15,11,20,5,12,5
12915,ADI,1,WR,0,0,1,1,SF,1,933.0,15.666666686534882,1,3,3,3,1,4,5
12916,ADI,1,WR,0,0,1,1,SF,1,933.0,16.33333334326744,9,7,4,4,13,4,5
12917,ADI,1,WR,0,0,1,1,SKr,0,1085.0,17.33333334326744,2,1,2,2,2,4,5
12918,ADI,1,WR,0,0,1,1,SKr,0,1085.0,16.5,2,11,6,5,3,16,5
12933,ADI,0,WR,1,0,0,0,SF,0,491.0,7.75,14,11,11,9,8,16,5
12934,ADI,0,WR,1,0,0,0,SF,0,491.0,7.666666686534882,2,3,4,4,1,4,5
12947,ADI,1,WR,0,0,1,0,SF,0,1772.0,31.0,4,7,5,5,2,0,5
12948,ADI,1,WR,0,0,1,0,SF,0,1772.0,30.33333334326744,10,41,27,14,5,8,5
12949,ADI,1,WR,0,0,1,1,SF,0,2657.0,48.25,9,13,11,13,0,3,5
12950,ADI,1,WR,0,0,1,1,SF,0,2658.0,47.58333331346512,230,235,319,310,319,2,5
12957,ADI,1,WR,0,0,0,1,Raj,1,934.0,13.666666686534882,1,2,2,2,1,4,5
12958,ADI,1,WR,0,0,0,1,Raj,1,934.0,13.666666686534882,5,2,1,1,8,4,5
12959,ADI,1,WR,0,0,1,1,SF,0,977.0,17.75,17,25,28,26,14,16,5
12960,ADI,1,WR,0,0,1,1,SF,0,977.0,17.75,3,20,29,23,0,16,5
12966,ADI,1,NWR,0,0,1,1,SF,1,794.0,14.41666665673256,6,12,26,26,10,16,5
12971,ADI,1,WR,0,0,1,1,SF,0,778.0,14.08333333581686,14,13,16,16,4,16,5
12972,ADI,1,WR,0,0,1,1,SF,0,778.0,14.08333333581686,7,12,15,16,6,4,5
12989,ADI,1,NWR,0,0,1,1,SF,0,976.0,17.5,29,25,29,20,13,4,5
12990,ADI,1,NWR,0,0,1,1,SF,0,976.0,17.5,4,5,5,8,11,4,5
11049,ND,1,CR,0,0,1,1,Exp,0,961.0,19.91666668653488,4,9,11,11,0,16,5
11050,ND,1,CR,0,0,1,1,Exp,0,961.0,18.91666668653488,4,6,18,10,3,4,5
11087,ND,1,CR,0,0,1,1,Exp,0,1066.0,22.33333334326744,20,49,28,24,67,16,5
11088,ND,1,CR,0,0,1,1,Exp,0,1066.0,20.83333331346512,2,6,10,9,2,4,5
11089,ND,1,CR,0,0,1,1,Exp,0,1094.0,23.25,74,52,36,36,3,12,5
11090,ND,1,CR,0,0,1,1,Exp,0,1094.0,21.75,3,20,13,8,3,16,5
11091,ND,1,CR,0,0,1,1,Exp,0,993.0,20.75,29,18,21,21,25,16,5
11092,ND,1,CR,0,0,1,1,Exp,0,993.0,19.5,4,5,28,15,9,16,5
12216,ND,1,NR,0,0,0,0,GR,0,1431.0,23.41666665673256,10,20,24,19,12,4,5
12489,ND,1,NWR,0,0,1,1,SF,0,1245.0,22.41666665673256,11,16,12,11,26,16,5
12490,ND,1,NWR,0,0,1,1,SF,0,1245.0,22.58333331346512,22,19,18,19,6,0,5
12655,ND,1,SR,0,0,1,1,SF,1,1893.0,33.58333331346512,34,50,39,25,64,3,5
12656,ND,1,SR,0,0,1,1,SF,1,1893.0,33.58333331346512,36,72,64,42,99,0,5
12833,ND,1,SER,0,0,1,1,SF,0,2087.0,37.58333331346512,11,20,25,32,7,3,5
12834,ND,1,SER,0,0,1,1,SF,0,2087.0,37.5,166,185,228,218,193,15,5
12843,ND,1,ECoR,0,0,1,1,SF,0,2130.0,37.91666668653488,131,140,116,107,124,8,5
12844,ND,1,SER,0,0,1,1,SF,0,2130.0,38.83333331346512,25,17,13,25,1,12,5
12917,ND,1,WR,0,0,1,1,SKr,0,1085.0,17.33333334326744,6,10,11,11,0,4,5
12918,ND,1,WR,0,0,1,1,SKr,0,1085.0,16.5,22,36,28,23,8,16,5
12933,ND,0,WR,1,0,0,0,SF,0,491.0,7.75,37,38,37,31,32,16,5
12934,ND,0,WR,1,0,0,0,SF,0,491.0,7.666666686534882,2,4,6,7,2,4,5
12947,ND,1,WR,0,0,1,0,SF,0,1772.0,31.0,3,5,4,7,1,0,5
12948,ND,1,WR,0,0,1,0,SF,0,1772.0,30.33333334326744,28,61,46,33,5,8,5
12959,ND,1,WR,0,0,1,1,SF,0,977.0,17.75,23,27,27,23,14,16,5
12960,ND,1,WR,0,0,1,1,SF,0,977.0,17.75,2,2,13,11,0,16,5
12966,ND,1,NWR,0,0,1,1,SF,1,794.0,14.41666665673256,4,8,15,15,10,16,5
12971,ND,1,WR,0,0,1,1,SF,0,778.0,14.08333333581686,24,23,24,23,15,16,5
12972,ND,1,WR,0,0,1,1,SF,0,778.0,14.08333333581686,8,13,16,16,8,4,5
12989,ND,1,NWR,0,0,1,1,SF,0,976.0,17.5,18,17,19,18,10,4,5
12990,ND,1,NWR,0,0,1,1,SF,0,976.0,17.5,5,8,7,8,13,4,5
11049,ANND,1,CR,0,0,1,1,Exp,0,961.0,19.91666668653488,5,11,12,11,1,16,3
11050,ANND,1,CR,0,0,1,1,Exp,0,961.0,18.91666668653488,11,13,23,16,11,4,3
11087,ANND,1,CR,0,0,1,1,Exp,0,1066.0,22.33333334326744,20,49,29,25,66,16,3
11088,ANND,1,CR,0,0,1,1,Exp,0,1066.0,20.83333331346512,8,12,16,15,8,4,3
11089,ANND,1,CR,0,0,1,1,Exp,0,1094.0,23.25,73,54,37,37,2,12,3
11090,ANND,1,CR,0,0,1,1,Exp,0,1094.0,21.75,11,28,20,14,11,16,3
11091,ANND,1,CR,0,0,1,1,Exp,0,993.0,20.75,29,21,22,22,26,16,3
11092,ANND,1,CR,0,0,1,1,Exp,0,993.0,19.5,9,12,32,21,9,16,3
12489,ANND,1,NWR,0,0,1,1,SF,0,1245.0,22.41666665673256,11,18,12,18,26,16,3
12490,ANND,1,NWR,0,0,1,1,SF,0,1245.0,22.58333331346512,21,18,17,19,4,0,3
12655,ANND,1,SR,0,0,1,1,SF,1,1893.0,33.58333331346512,34,50,39,25,63,3,3
12656,ANND,1,SR,0,0,1,1,SF,1,1893.0,33.58333331346512,36,78,66,43,100,0,3
12833,ANND,1,SER,0,0,1,1,SF,0,2087.0,37.58333331346512,20,31,38,46,15,3,3
12834,ANND,1,SER,0,0,1,1,SF,0,2087.0,37.5,176,196,234,223,204,15,3
12843,ANND,1,ECoR,0,0,1,1,SF,0,2130.0,37.91666668653488,129,137,113,106,124,8,3
12844,ANND,1,SER,0,0,1,1,SF,0,2130.0,38.83333331346512,25,17,13,25,2,12,3
12917,ANND,1,WR,0,0,1,1,SKr,0,1085.0,17.33333334326744,7,11,11,12,0,4,3
12918,ANND,1,WR,0,0,1,1,SKr,0,1085.0,16.5,21,36,27,22,9,16,3
12933,ANND,0,WR,1,0,0,0,SF,0,491.0,7.75,37,38,36,31,33,16,3
12934,ANND,0,WR,1,0,0,0,SF,0,491.0,7.666666686534882,3,6,6,8,3,4,3
12947,ANND,1,WR,0,0,1,0,SF,0,1772.0,31.0,4,7,6,9,2,0,3
12948,ANND,1,WR,0,0,1,0,SF,0,1772.0,30.33333334326744,26,59,45,32,0,8,3
12949,ANND,1,WR,0,0,1,1,SF,0,2657.0,48.25,11,20,18,22,5,3,3
12950,ANND,1,WR,0,0,1,1,SF,0,2658.0,47.58333331346512,277,283,359,350,371,2,3
12959,ANND,1,WR,0,0,1,1,SF,0,977.0,17.75,23,27,26,23,15,16,3
12960,ANND,1,WR,0,0,1,1,SF,0,977.0,17.75,2,4,13,11,0,16,3
12966,ANND,1,NWR,0,0,1,1,SF,1,794.0,14.41666665673256,2,8,14,14,5,16,3
12989,ANND,1,NWR,0,0,1,1,SF,0,976.0,17.5,18,17,18,18,10,4,3
12990,ANND,1,NWR,0,0,1,1,SF,0,976.0,17.5,5,8,8,8,13,4,3
11049,BRC,1,CR,0,0,1,1,Exp,0,961.0,19.91666668653488,8,12,15,14,12,16,5
11050,BRC,1,CR,0,0,1,1,Exp,0,961.0,18.91666668653488,10,12,24,17,17,4,5
11087,BRC,1,CR,0,0,1,1,Exp,0,1066.0,22.33333334326744,18,47,29,26,56,16,5
11088,BRC,1,CR,0,0,1,1,Exp,0,1066.0,20.83333331346512,8,13,16,15,4,4,5
11089,BRC,1,CR,0,0,1,1,Exp,0,1094.0,23.25,80,52,35,34,15,12,5
11090,BRC,1,CR,0,0,1,1,Exp,0,1094.0,21.75,5,28,21,14,5,16,5
11091,BRC,1,CR,0,0,1,1,Exp,0,993.0,20.75,33,20,20,21,19,16,5
11092,BRC,1,CR,0,0,1,1,Exp,0,993.0,19.5,7,12,34,21,7,16,5
12215,BRC,1,NR,0,0,0,0,GR,0,1431.0,22.83333331346512,12,21,17,19,6,4,5
12216,BRC,1,NR,0,0,0,0,GR,0,1431.0,23.41666665673256,10,20,24,21,12,4,5
12218,BRC,1,NR,0,0,1,1,SKr,1,3415.0,53.83333331346512,12,18,20,25,10,16,5
12227,BRC,1,WR,0,0,0,1,Drnt,1,829.0,12.0,15,16,16,15,17,4,5
12228,BRC,1,WR,0,0,0,1,Drnt,1,829.0,12.833333313465118,9,14,11,12,4,4,5
12239,BRC,1,WR,0,0,0,1,Drnt,1,1159.0,14.666666686534882,23,21,19,17,14,4,5
12240,BRC,1,WR,0,0,0,1,Drnt,1,1159.0,16.83333331346512,5,3,6,5,7,4,5
12263,BRC,1,NR,0,0,0,1,Drnt,1,1520.0,20.08333333581686,17,22,40,34,31,16,5
12264,BRC,1,NR,0,0,0,1,Drnt,1,1508.0,20.0,7,14,21,16,7,4,5
12283,BRC,1,NR,0,0,1,1,Drnt,1,2943.0,44.0,54,37,30,31,6,4,5
